pdf_stem,pdf_path,collection,year,month,model_tier,decade,failure_domain,failure_stage,failure_error_type,failure_detail,grid_status,grid_error_type,grid_confidence,location_status,location_error_type,location_section,location_township,location_range,county_status,county_error_type,county_name,dot_status,dot_error_type,dot_confidence,latlong_status,latlong_error_type,resolution_source,flags
35131042990000_PALMER 6_2464352,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/35131042990000_PALMER 6_2464352.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,92,failed,not_found,,,,failed,exception,,done,,100,skipped,,,
35135760020000_JAMES CHOATE 1_1443105,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/35135760020000_JAMES CHOATE 1_1443105.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,done,,98,skipped,,,
35137088930000_LEVY WILLIS 1_1696222,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/35137088930000_LEVY WILLIS 1_1696222.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,87,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
35143005320000_LEE 2_2003150,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/35143005320000_LEE 2_2003150.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,keyword_not_found,,done,,99,skipped,,,
35143005340000_MCCOY 2_1384638,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/35143005340000_MCCOY 2_1384638.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,keyword_not_found,,done,,98,skipped,,,
35143039300000_WHITE 3_2002925,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/35143039300000_WHITE 3_2002925.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
35143041340000_ROBT ROGERS 1_2003053,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/35143041340000_ROBT ROGERS 1_2003053.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
35143054130000_JOHNSTON 10_2288090,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/35143054130000_JOHNSTON 10_2288090.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,done,,99,skipped,,,
35143054140000_JOHNSON 11_2288093,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/35143054140000_JOHNSON 11_2288093.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,keyword_not_found,,done,,99,skipped,,,
35143057580000_BLAKEMORE_2288088,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/35143057580000_BLAKEMORE_2288088.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
35143762750000_SALLIE MCHENRY 1_2003134,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/35143762750000_SALLIE MCHENRY 1_2003134.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,88,failed,not_found,,,,failed,exception,,done,,98,skipped,,,
3514503307_WISHER_2363975,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/3514503307_WISHER_2363975.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,90,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
35147035230000_J D HICKS_2288118,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/35147035230000_J D HICKS_2288118.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,98,skipped,,,
35147060170000_No Data_2288059,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/35147060170000_No Data_2288059.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
35147064490000_HOUSTON 1_2288124,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/35147064490000_HOUSTON 1_2288124.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,98,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
CREEK_HENDRICKSON 1_2002958,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/CREEK_HENDRICKSON 1_2002958.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,91,skipped,,,
OSAGE_EDNA HICKMAN 10_2288043,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/OSAGE_EDNA HICKMAN 10_2288043.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,95,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
OSAGE_EDNA HICKMAN 12_2288046,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/OSAGE_EDNA HICKMAN 12_2288046.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
OSAGE_EDNA HICKMAN 7_2288116,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/OSAGE_EDNA HICKMAN 7_2288116.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
OSAGE_HICKMAN 14_2288052,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/OSAGE_HICKMAN 14_2288052.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,100,skipped,,,
OSAGE_OSAGE TRACT 24_2288072,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/OSAGE_OSAGE TRACT 24_2288072.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,96,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
OSAGE_OSAGE TRACT 29 3_2288055,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/OSAGE_OSAGE TRACT 29 3_2288055.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,96,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
OSAGE_SW 4 11_2288092,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/OSAGE_SW 4 11_2288092.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,98,skipped,,,
X_1ST NATL BK 1_1384644,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/X_1ST NATL BK 1_1384644.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,92,failed,not_found,,,,failed,exception,,done,,90,skipped,,,
X_BEAVER 5_2003025,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/X_BEAVER 5_2003025.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
X_BRENT 2_2288120,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/X_BRENT 2_2288120.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
X_BROWNE 1_2003102,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/X_BROWNE 1_2003102.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
X_C.W. BOARD 1_2003187,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/X_C.W. BOARD 1_2003187.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
X_CHEVALIER 9_2288038,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/X_CHEVALIER 9_2288038.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,96,failed,not_found,,,,failed,api_error,,failed,exception,,skipped,,,
X_CLEM WINN 1_2288109,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/X_CLEM WINN 1_2288109.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
X_CLEM WINN 1_2288110,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/X_CLEM WINN 1_2288110.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
X_CLEM WINN 1_516332,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/X_CLEM WINN 1_516332.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
X_FLORENCE HICKMAN 6_2288044,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/X_FLORENCE HICKMAN 6_2288044.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,94,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
X_FRANK JACOBS_2003198,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/X_FRANK JACOBS_2003198.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,88,failed,not_found,,,,failed,keyword_not_found,,done,,98,skipped,,,
X_FRANK JACOBS_2003199,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/X_FRANK JACOBS_2003199.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,88,failed,not_found,,,,failed,keyword_not_found,,done,,98,skipped,,,
X_HOMINY 144_1413901,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/X_HOMINY 144_1413901.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
X_JOHN R LAW 1-DD_782040,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/X_JOHN R LAW 1-DD_782040.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,97,failed,not_found,,,,failed,keyword_not_found,,done,,99,skipped,,,
X_KIT C FARWELL 1_782017,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/X_KIT C FARWELL 1_782017.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,92,failed,not_found,,,,failed,keyword_not_found,,done,,99,skipped,,,
X_KIT FARWELL 3_782025,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/X_KIT FARWELL 3_782025.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,done,,99,skipped,,,
X_KNIGHT 1_2002974,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/X_KNIGHT 1_2002974.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,98,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
X_LESHER 1_2003043,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/X_LESHER 1_2003043.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,96,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
X_MCKEOWN 1_2003014,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/X_MCKEOWN 1_2003014.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,97,skipped,,,
X_MCKINNEY 1_2003203,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/X_MCKINNEY 1_2003203.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,done,,95,skipped,,,
X_MCNAC 1_2003073,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/X_MCNAC 1_2003073.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
X_NICHOLS FRENSLEY 8_920101,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/X_NICHOLS FRENSLEY 8_920101.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,done,,98,skipped,,,
X_NICHOLS FRENSLEY 8_920102,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/X_NICHOLS FRENSLEY 8_920102.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,keyword_not_found,,failed,exception,,skipped,,,
X_No Data_1052075,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/X_No Data_1052075.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
X_No Data_1052209,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/10 - October/X_No Data_1052209.pdf,1,1922,10 - October,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,done,,98,skipped,,,
