pdf_stem,pdf_path,collection,year,month,model_tier,decade,failure_domain,failure_stage,failure_error_type,failure_detail,grid_status,grid_error_type,grid_confidence,location_status,location_error_type,location_section,location_township,location_range,county_status,county_error_type,county_name,dot_status,dot_error_type,dot_confidence,latlong_status,latlong_error_type,resolution_source,flags
01909553_WESLEY LESTER 2_920547,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/01909553_WESLEY LESTER 2_920547.pdf,1,1923,03 - March,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,98,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
01909661_JOHNSON 5_920542,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/01909661_JOHNSON 5_920542.pdf,1,1923,03 - March,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,done,,99,skipped,,,
01910048_JOHN LAHMAN 1_920509,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/01910048_JOHN LAHMAN 1_920509.pdf,1,1923,03 - March,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,98,skipped,,,
01910362_DANIEL CHILDRESS 1_920512,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/01910362_DANIEL CHILDRESS 1_920512.pdf,1,1923,03 - March,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,100,skipped,,,
01910372_F E TUCKER 1_920577,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/01910372_F E TUCKER 1_920577.pdf,1,1923,03 - March,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,89,failed,not_found,,,,failed,exception,,done,,98,skipped,,,
01910658_WALKER VOORHEES 7_920555,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/01910658_WALKER VOORHEES 7_920555.pdf,1,1923,03 - March,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
01910667_WALKER VOORHEES 14_920556,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/01910667_WALKER VOORHEES 14_920556.pdf,1,1923,03 - March,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,done,,100,skipped,,,
01910847_APPLE & FRANKLIN 6 (HEALDTON 27-6)_920548,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/01910847_APPLE & FRANKLIN 6 (HEALDTON 27-6)_920548.pdf,1,1923,03 - March,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,98,failed,not_found,,,,failed,exception,,done,,98,skipped,,,
01910974_JAMES MOYER 2_920522,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/01910974_JAMES MOYER 2_920522.pdf,1,1923,03 - March,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,91,failed,not_found,,,,failed,keyword_not_found,,done,,95,skipped,,,
01911305_DILLARD 10A 2_920565,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/01911305_DILLARD 10A 2_920565.pdf,1,1923,03 - March,early,1920s,grid,grid,not_detected,Grid image extraction failed: not_detected,failed,not_detected,,failed,not_found,,,,failed,exception,,skipped,,,skipped,,,
01911364_DILLARD 22_920550,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/01911364_DILLARD 22_920550.pdf,1,1923,03 - March,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,done,,91,skipped,,,
01911371_J H DILLARD 32_920506,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/01911371_J H DILLARD 32_920506.pdf,1,1923,03 - March,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,done,,99,skipped,,,
01911376_DILLARD 40_920492,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/01911376_DILLARD 40_920492.pdf,1,1923,03 - March,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,98,skipped,,,
01911390_DILLARD 58_920507,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/01911390_DILLARD 58_920507.pdf,1,1923,03 - March,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
01911492_WARD 1_920570,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/01911492_WARD 1_920570.pdf,1,1923,03 - March,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,keyword_not_found,,done,,97,skipped,,,
01911690_E NOBLE 6_920517,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/01911690_E NOBLE 6_920517.pdf,1,1923,03 - March,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,97,skipped,,,
01911812_CHAMPION 4_920523,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/01911812_CHAMPION 4_920523.pdf,1,1923,03 - March,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
01912399_LON THOMPSON 4DD_920559,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/01912399_LON THOMPSON 4DD_920559.pdf,1,1923,03 - March,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,98,skipped,,,
01912542_SAMMY BAPTISTE 14_516534,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/01912542_SAMMY BAPTISTE 14_516534.pdf,1,1923,03 - March,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,92,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
01912542_SAMMY BAPTISTE 14_516535,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/01912542_SAMMY BAPTISTE 14_516535.pdf,1,1923,03 - March,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
01913563_SPARKS 2_920563,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/01913563_SPARKS 2_920563.pdf,1,1923,03 - March,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,98,failed,not_found,,,,failed,keyword_not_found,,done,,96,skipped,,,
01913592_HARMON 4_920538,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/01913592_HARMON 4_920538.pdf,1,1923,03 - March,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,done,,98,skipped,,,
01913592_HARMON 4_920539,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/01913592_HARMON 4_920539.pdf,1,1923,03 - March,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,done,,99,skipped,,,
01913600_MORRIS & LESTER 3_920514,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/01913600_MORRIS & LESTER 3_920514.pdf,1,1923,03 - March,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,keyword_not_found,,done,,97,skipped,,,
01913601_MORRIS & LESTER 4_920549,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/01913601_MORRIS & LESTER 4_920549.pdf,1,1923,03 - March,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,98,failed,not_found,,,,failed,keyword_not_found,,done,,99,skipped,,,
01913633_M FARVE 7_516536,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/01913633_M FARVE 7_516536.pdf,1,1923,03 - March,early,1920s,grid,grid,not_detected,Grid image extraction failed: not_detected,failed,not_detected,,failed,not_found,,,,failed,keyword_not_found,,skipped,,,skipped,,,
01913764_DILLARD 4_920544,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/01913764_DILLARD 4_920544.pdf,1,1923,03 - March,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,92,failed,not_found,,,,failed,keyword_not_found,,failed,exception,,skipped,,,
01914091_DINGS-BLEDSOE 1_920537,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/01914091_DINGS-BLEDSOE 1_920537.pdf,1,1923,03 - March,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,keyword_not_found,,done,,98,skipped,,,
01924102_HAZEL VOORHEES 1_920516,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/01924102_HAZEL VOORHEES 1_920516.pdf,1,1923,03 - March,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,keyword_not_found,,done,,99,skipped,,,
01970244_J H BENNETT 3_920552,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/01970244_J H BENNETT 3_920552.pdf,1,1923,03 - March,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,98,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
03303432_BRITTAIN 4_1414605,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/03303432_BRITTAIN 4_1414605.pdf,1,1923,03 - March,early,1920s,grid,grid,not_detected,Grid image extraction failed: not_detected,failed,not_detected,,failed,not_found,,,,failed,keyword_not_found,,skipped,,,skipped,,,
03303432_BRITTAIN 4_516546,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/03303432_BRITTAIN 4_516546.pdf,1,1923,03 - March,early,1920s,grid,grid,not_detected,Grid image extraction failed: not_detected,failed,not_detected,,failed,not_found,,,,failed,keyword_not_found,,skipped,,,skipped,,,
03303432_BRITTAIN 4_920569,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/03303432_BRITTAIN 4_920569.pdf,1,1923,03 - March,early,1920s,grid,grid,not_detected,Grid image extraction failed: not_detected,failed,not_detected,,failed,not_found,,,,failed,keyword_not_found,,skipped,,,skipped,,,
03700653_HAVERCAMP 1_1053748,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/03700653_HAVERCAMP 1_1053748.pdf,1,1923,03 - March,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,90,skipped,,,
03700863_S BRUNER 1_1053740,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/03700863_S BRUNER 1_1053740.pdf,1,1923,03 - March,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,98,skipped,,,
03700885_D IRELAN 1_1053686,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/03700885_D IRELAN 1_1053686.pdf,1,1923,03 - March,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,failed,exception,,skipped,,,
03701394_NARCHUBBY 2_1053701,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/03701394_NARCHUBBY 2_1053701.pdf,1,1923,03 - March,early,1920s,grid,grid,not_detected,Grid image extraction failed: not_detected,failed,not_detected,,failed,not_found,,,,failed,keyword_not_found,,skipped,,,skipped,,,
03702355_W BEARHEAD 1_1053924,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/03702355_W BEARHEAD 1_1053924.pdf,1,1923,03 - March,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,done,,99,skipped,,,
03702421_A WRIGHT 1_1053906,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/03702421_A WRIGHT 1_1053906.pdf,1,1923,03 - March,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
03703050_ELIZABETH WATSON B 5_1053627,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/03703050_ELIZABETH WATSON B 5_1053627.pdf,1,1923,03 - March,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,done,,91,skipped,,,
03703786_ROBERSON 2_1053727,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/03703786_ROBERSON 2_1053727.pdf,1,1923,03 - March,early,1920s,unknown,unknown,,Unclassified failure,pending,,,pending,,,,,pending,,,pending,,,pending,,,
03703820_L FULSOM 1_1053649,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/03703820_L FULSOM 1_1053649.pdf,1,1923,03 - March,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,keyword_not_found,,failed,exception,,skipped,,,
03703825_HACKER A 2_1053777,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/03703825_HACKER A 2_1053777.pdf,1,1923,03 - March,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
03703825_HACKER A 2_1053782,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/03703825_HACKER A 2_1053782.pdf,1,1923,03 - March,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,100,skipped,,,
03703826_HACKER A 1_1053720,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/03703826_HACKER A 1_1053720.pdf,1,1923,03 - March,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,90,failed,not_found,,,,failed,exception,,done,,97,skipped,,,
03703948_COONROD 1-A_1053869,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/03703948_COONROD 1-A_1053869.pdf,1,1923,03 - March,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,failed,exception,,skipped,,,
03704039_SARAH HOLLOWAY 1_1053670,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/03704039_SARAH HOLLOWAY 1_1053670.pdf,1,1923,03 - March,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,87,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
03704134_L BEAVER 4_1053902,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/03704134_L BEAVER 4_1053902.pdf,1,1923,03 - March,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,done,,98,skipped,,,
03704187_PORTER TIGER 5_1053598,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/03704187_PORTER TIGER 5_1053598.pdf,1,1923,03 - March,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,89,failed,not_found,,,,failed,exception,,done,,98,skipped,,,
03704199_LUCIEN TIGER 2_1053622,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/03704199_LUCIEN TIGER 2_1053622.pdf,1,1923,03 - March,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,done,,99,skipped,,,
03704206_HAGER JACKSON 9_1053634,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/03704206_HAGER JACKSON 9_1053634.pdf,1,1923,03 - March,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
03704211_HAGER JACKSON 4_1053616,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/03704211_HAGER JACKSON 4_1053616.pdf,1,1923,03 - March,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,98,skipped,,,
03704375_M B FLESHER B 2_1053936,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/03704375_M B FLESHER B 2_1053936.pdf,1,1923,03 - March,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
03705300_SAMANTHA POST 3_1053855,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1923/03 - March/03705300_SAMANTHA POST 3_1053855.pdf,1,1923,03 - March,early,1920s,grid,grid,not_detected,Grid image extraction failed: not_detected,failed,not_detected,,failed,not_found,,,,failed,exception,,skipped,,,skipped,,,
